Analysis Result of failure AZFailure
Time: 60000, Step: 4, Error: 0.0
Values: 
0.0
0.0
1.553240820996724E-5
4.645651781712668E-5
9.263263431259532E-5
1.5392206876155043E-4
2.3018713111648849E-4
3.2129112357331095E-4
4.2709833396996014E-4
5.474740292273463E-4
6.822844488322921E-4
8.313967983622408E-4
9.94679243051457E-4
0.0011720009013984677
0.0013632318388144776
0.001568243061312506
0.0017869065092369896
0.002019095051033596
0.002264682477058998
0.0025235434934303505
0.002795553715914232
0.003080589663854793
0.003378528754140884
0.003689249295211867
0.004012630481101955
0.004348552385522742
0.004696895955983758
0.005057543007950767
0.00543037621904159
0.005815279123259206
0.006212136105261921
0.00662083239467032
0.007041254060410842
0.007473288005095691
0.007916821959438877
0.008371744476708144
0.008837944927212633
0.009315313492825892
0.009803741161544208
0.010303119722079906
0.010813341758489428
0.011334300644835978
0.011865890539886584
0.01240800638184315
0.012960543883107613
0.013523399525080594
0.014096470552993776
0.014679654970775386
0.015272851535948793
0.015875959754564063
0.016488879876162012
0.017111512888770847
0.017743760513935027
0.018385525201776137
0.019036710126085595
0.019697219179449072
0.02036695696840231
0.021045828808618133
0.021733740720124677
0.022430599422554265
0.02313631233042312
0.02385078754844136
0.02457393386685351
0.02530566075680882
0.02604587836576176
0.02679449751290204
0.0275514296846141
0.028316587029966065
0.029089882356227906
0.029871229124418423
0.03066054144488093
0.0314577340728878
0.03226272240427326
0.033075422471094476
0.03389575093732062
0.034723625094549904
0.03555896285775444
0.03640168276105231
0.03725170395350727
0.038108946194955626
0.038973329851860056
0.03984477589318997
0.04072320588632947
0.041608541993010686
0.042500706965274124
0.043399624141455276
0.04430521744219658
0.04521741136648602
0.04613613098772088
0.04706130194979735
0.047992850463224844
0.04893070330126671
0.049874787796104644
0.05082503183502882
0.05178136385665269
0.052743712847151986
0.05371200833652845
0.054686180394897484
0.055666159628800456
0.05665187717754049
0.05764326470954215
0.05864025441873485
0.0596427790209598
0.060650771750400186
0.06166416635603461
0.06268289709811363
0.06370689874465918
0.06473610656798663
0.06577045634124969
0.06680988433500781
0.06785432731381545
0.06890372253283444
0.06995800773446698
0.07101712114501266
0.07208100147134476
0.07314958789761027
0.07422282008195022
0.07530063815324213
0.07638298270786278
0.07746979480647301
0.07856101597082298
0.07965658818057822
0.0807564538701666
0.08186055592564596
0.0829688376815919
0.08408124291800567
0.08519771585724292
0.08631820116096198
0.08744264392709217
0.0885709896868221
0.08970318440160745
0.09083917446019797
0.09197890667568473
0.09312232828256581
0.09426938693383204
0.0954200306980709
0.09657420805658956
0.09773186790055778
0.09889295952816785
0.10005743264181415
0.10122523734529118
0.10239632414100913
0.10357064392722888
0.10474814799531426
0.10592878802700212
0.10711251609169072
