Analysis Result of failure AZFailure
Time: 60000.0, Step: 4.0
Values: 
0.0
0.0
7.762012715017974E-6
4.534141910361722E-5
1.2746939664476375E-4
2.551469900329284E-4
4.286637389208092E-4
6.475378632513351E-4
9.112884898919704E-4
0.001219435721496298
0.0015715007035578266
0.001967005689697321
0.0024054741052053075
0.0028864306088738356
0.0034094011531476953
0.003973913042624733
0.004579494990933131
0.0052256771760149645
0.005911991293845675
0.006637970610615329
0.007403150013399973
0.008207066059351176
0.009049257023428625
0.009929262944703976
0.010846625671260157
0.011800888903713669
0.01279159823738285
0.013818301203128769
0.014880547306893699
0.01597788806795708
0.01710987705593825
0.018276069926568272
0.019476024456246854
0.02070930057542053
0.02197546040079046
0.02327406826638101
0.02460469075348759
0.025966896719525456
0.02736025732580183
0.028784346064227972
0.03023873878299721
0.03172301371124697
0.033236751482721316
0.034779535158458774
0.03635095024852131
0.037950584732784565
0.03957802908080754
0.041232876270800745
0.042914721807710166
0.044623163740434846
0.04635780267819689
0.04811824180607904
0.04990408689974979
0.05171494633938767
0.053550431122827646
0.055410154877941986
0.057293733874269615
0.0592007870339154
0.06113093594173058
0.06308380485478915
0.06505902071117897
0.06705621313811727
0.06907501445941067
0.07111505970226828
0.0731759866034869
0.0752574356150173
0.0773590499089305
0.07948047538179248
0.08162136065846459
0.08378135709533752
0.08596011878301879
0.08815730254847753
0.09037256795666793
0.09260557731163521
0.09485599565712244
0.09712349077668503
0.0994077331933293
0.10170839616868
0.1040251557016959
0.10635769052693689
0.10870568211239817
0.11106881465692031
0.11344677508718515
0.1158392530543092
0.11824594093004426
0.12066653380259273
0.12310072947205142
0.12554822844549063
0.1280087339316771
0.13048195183545375
0.13296759075178066
0.1354653619594517
0.137974979414487
0.14049615974322227
0.1430286222350896
0.1455720888351083
0.14812628413609108
0.15069093537057
0.15326577240245542
0.15585052771843133
0.15844493641909796
0.16104873620986693
0.16366166739161658
0.1662834728511159
0.16891389805122192
0.17155269102086057
0.1741996023447938
0.1768543851531842
0.1795167951109592
0.18218659040698415
0.18486353174305048
0.18754738232268264
0.1902379078397748
0.19293487646705576
0.19563805884439622
0.19834722806695737
0.2010621596731923
0.20378263163269916
0.20650842433393746
0.20923932057181005
0.21197510553511512
0.2147155667938756
0.2174604942865499
0.22020968030712773
0.22296291949211888
0.2257200088074357
0.22848074753517622
0.2312449372603147
0.2340123818572971
0.23678288747655407
0.23955626253093
0.24233231768203467
0.2451108658265202
0.2478917220822897
0.25067470377463874
0.25345963042233577
0.2562463237236422
0.25903460754228136
0.26182430789335287
0.2646152529292012
0.26740727292524047
0.27020020026573854
0.2729938694295617
0.2757881169758888
0.278582781529891
0.28137770376838567
0.28417272640546554
0.28696769417810397
0.28976245383174404
0.2925568541058692
0.29535074571956144
0.29814398135704945
0.3009364156532469
0.3037279051792877
0.30651830842805594
0.3093074857997171
0.31209529958725
0.31488161396198433
0.31766629495914334
0.32044921046339603
0.32323023019442165
0.32600922569248325
0.3287860703040222
0.3315606391672652
0.3343328091978529
0.33710245907448877
0.33986946922461125
0.34263372181009155
0.3453951007129564
0.3481534915211407
0.35090878151426963
0.35366085964947247
0.35640961654723013
0.35915494447725715
0.3618967373444202
0.3646348906746951
0.3673693016011621
0.3700998688500434
0.3728264927267808
0.3755490751021586
0.37826751939847025
0.3809817305757316
0.3836916151179406
0.38639708101938564
0.38909803777100327
0.3917943963467877
0.3944860691902494
0.3971729702009288
0.39985501472096296
0.4025321195217061
0.40520420279040714
0.40787118411694234
0.41053298448060616
0.41318952623696104
0.41584073310474423
0.41848653015283654
0.4211268437872906
0.4237616017384207
0.42639073304795494
0.42901416805624937
0.4316318383895674
0.4342436769474203
0.4368496178899758
0.43944959662552807
0.4420435497980374
0.4446314152747338
0.447213132133787
0.44978864065204605
0.45235788229284435
0.45492079969387533
0.45747733665513335
0.4600274381269276
0.4625710501979621
0.4651081200834879
0.46763859611352376
0.4701624277211486
0.472679565430863
0.4751899608470238
0.4776935666423482
0.480190336546491
0.48268022533469224
0.4851631888164971
0.48763918382455007
0.49010816820345693
0.49257010079872543
0.49502494144577225
0.49747265095900806
0.4999131911209924
0.5023465246716632
0.5047726152976384
0.507191427621591
0.5096029271916984
0.5120070804711645
0.5144038548278138
0.5167932185237617
0.5191751407051552
0.5215495913919903
0.5239165414679989
0.5262759626706133
0.5286278275810005
0.5309721096141722
0.5333087830091666
0.5356378228193044
0.5379592049025171
0.5402729059117493
0.542578903285432
0.5448771752380324
0.5471677007506719
0.5494504595618197
0.5517254321580589
0.5539925997649227
0.5562519443378047
0.5585034485529414
0.560747095798465
0.5629828701655291
0.5652107564395047
